i_index,alpha_i,phi_A,phi_B,phi_C,phi_D,phi_E,total_CS_change_per_trip,CS_toll_per_trip,CS_other_per_trip,trips_23,trips_25,trip_weight,phi_A_weighted,phi_B_weighted,phi_C_weighted,phi_D_weighted,phi_E_weighted,total_CS_change,CS_toll,CS_other,direct_CS_change_per_trip,direct_CS_change,decomposition_error,origin_county,Pop_group,Trip_purpose,Time_period,Trip_num,origin_region
187,0.0395937767091697,-0.00041030779210984153,0.017740358341306203,-0.0015169313126428665,0.0,0.0,0.015813119236553496,-0.001927239104752708,0.017740358341306203,34035.33611278571,34086.51175952744,34060.92393615658,-13.975462497465658,604.2529960633915,-51.66808205630283,0.0,0.0,538.609451509623,-65.64354455376849,604.2529960633915,0.015813119236553493,538.6094515096229,1.1368683772161603e-13,34029,Senior,Other,Overnight,34035,NJS
188,0.0442705807156651,-0.0005741971654355266,0.014500656610927693,-0.000745786195212803,0.0,0.0,0.013180673250279364,-0.0013199833606483296,0.014500656610927693,164361.21681121396,164361.38523726133,164361.30102423765,-94.37579315541258,2383.3467862777884,-122.57838933109237,0.0,0.0,2166.3926037912834,-216.95418248650495,2383.3467862777884,0.013180673250279362,2166.392603791283,4.547473508864641e-13,34029,Senior,Other,Peak,164361,NJS
189,0.0533403201707324,-0.00029253198265146606,0.018770020355883665,0.00032981247899471473,0.0,0.0,0.018807300852226913,3.728049634324867e-05,0.018770020355883665,5495.30764868418,5502.955212294315,5499.131430489248,-1.6086718202220123,103.21880888996283,1.8136821694074106,0.0,0.0,103.42381923914823,0.2050103491853982,103.21880888996283,0.018807300852226913,103.42381923914823,0.0,34029,Student,Commute,Overnight,5495,NJS
190,0.077796230066411,-0.00012209151060800088,0.007333756911279042,0.0017881760459179886,0.0,0.0,0.00899984144658903,0.0016660845353099877,0.007333756911279042,228781.23146403916,228781.7709173825,228781.5011907108,-27.932279079540034,1677.8279155301698,409.1016001783869,0.0,0.0,2058.9972366290167,381.1693210988468,1677.8279155301698,0.008999841446589028,2058.9972366290162,4.547473508864641e-13,34029,Student,Commute,Peak,228777,NJS
191,0.0381207077940872,-0.00035699107926806447,0.01581723323768946,-0.0024183021002978644,0.0,0.0,0.013041940058123529,-0.002775293179565929,0.01581723323768946,18750.239880019428,18773.392609546958,18761.816244783193,-6.697801030254256,296.76002350640675,-45.371739630161784,0.0,0.0,244.6904828459907,-52.069540660416045,296.76002350640675,0.013041940058123529,244.6904828459907,0.0,34029,Student,Other,Overnight,18750,NJS
192,0.0469675885645889,-0.00038000333345351986,0.010869845594789193,-0.0005161970528825672,0.0,0.0,0.009973645208453105,-0.000896200386336087,0.010869845594789193,109201.60260531817,109201.76354689621,109201.68307610719,-41.497003587655556,1187.0054337283893,-56.369586973702646,0.0,0.0,1089.138843167031,-97.8665905613582,1187.0054337283893,0.009973645208453105,1089.138843167031,0.0,34029,Student,Other,Peak,109201,NJS
193,0.054662282421105,-0.0004050624904077849,0.01619720657396408,0.0010623890682226458,0.0,0.0,0.01685453315177894,0.0006573265778148609,0.01619720657396408,9031.738877097041,9049.413828776145,9040.576352936594,-3.661998372242226,146.4320827362088,9.604609487791993,0.0,0.0,152.3746938517586,5.942611115549767,146.4320827362088,0.016854533151778938,152.37469385175854,5.684341886080802e-14,34031,LowIncome,Commute,Overnight,9031,NJS
194,0.0459561640305671,-0.003524663821063683,0.01782499032301421,0.0038673456705129224,0.0,0.0,0.01816767217246345,0.0003426818494492393,0.01782499032301421,107730.61057082248,107730.67593478983,107730.64325280616,-379.7143006930842,1920.2976734733659,416.63163676531207,0.0,0.0,1957.2150095455936,36.917336072227826,1920.2976734733659,0.018167672172463453,1957.215009545594,-4.547473508864641e-13,34031,LowIncome,Commute,Peak,107729,NJS
195,0.0534696315933919,-0.0005573429655653264,0.009553699671100795,-0.002305364901215092,0.0,0.0,0.006690991804320377,-0.002862707866780418,0.009553699671100795,31550.39058790995,31616.583331857782,31583.486959883867,-17.60283428511549,301.7391489808588,-72.81146229530081,0.0,0.0,211.32485240044247,-90.4142965804163,301.7391489808588,0.006690991804320376,211.32485240044244,2.842170943040401e-14,34031,LowIncome,Other,Overnight,31549,NJS
196,0.0666642693677195,-0.0031094431100354637,0.008340904304093856,-0.0028283612537995844,0.0,0.0,0.002403099940258808,-0.0059378043638350485,0.008340904304093856,180311.62969050906,180311.3910615185,180311.51037601376,-560.668383598784,1503.961052972957,-509.98608956159904,0.0,0.0,433.3065798125741,-1070.654473160383,1503.961052972957,0.0024030999402588063,433.3065798125738,3.410605131648481e-13,34031,LowIncome,Other,Peak,180310,NJS
197,0.0358258339923212,0.0028993035386556,-0.07352863842523318,-0.0047291665867125205,0.0,0.0,-0.0753585014732901,-0.0018298630480569206,-0.07352863842523318,24702.205659048974,24806.137787786283,24754.17172341763,71.76985767419312,-1820.140542167306,-117.06660179613054,0.0,0.0,-1865.4372862892435,-45.296744121937415,-1820.140542167306,-0.07535850147329008,-1865.437286289243,-4.547473508864641e-13,34031,NotLowIncome,Commute,Overnight,24701,NJS
198,0.0276844799617658,0.02546368092779514,-0.07844064628987359,-0.022200030847798632,0.0,0.0,-0.07517699620987708,0.003263650079996506,-0.07844064628987359,319408.430012142,319408.3283910145,319408.3792015782,8133.313053653184,-25054.59969497281,-7090.8758713204,0.0,0.0,-24012.16251264003,1042.437182332785,-25054.59969497281,-0.07517699620990917,-24012.162512650277,1.0248186299577355e-08,34031,NotLowIncome,Commute,Peak,319404,NJS
199,0.0316658257335616,-0.0009215107150931131,0.01445144881743341,-0.005831204570909365,0.0,0.0,0.007698733531430931,-0.006752715286002478,0.01445144881743341,76513.98227682472,76737.1022849817,76625.5422809032,-70.61125826167269,1107.3501023805522,-446.81921239681157,0.0,0.0,589.919631722068,-517.4304706584843,1107.3501023805522,0.007698733531430928,589.9196317220678,1.1368683772161603e-13,34031,NotLowIncome,Other,Overnight,76512,NJS
200,0.020677710617295,-0.006178878099006445,0.012168472928569157,-0.012960640522710471,0.0,0.0,-0.006971045693147759,-0.019139518621716915,0.012168472928569157,431933.87003019656,431933.4968118416,431933.6834210191,-2668.865576713318,5255.973333645831,-5598.137200470056,0.0,0.0,-3011.029443537543,-8267.002777183374,5255.973333645831,-0.006971045693147755,-3011.0294435375413,-1.8189894035458565e-12,34031,NotLowIncome,Other,Peak,431931,NJS
201,0.0422950629615494,-0.0008349193919801282,0.017368865896392166,-0.0021187456501313724,0.0,0.0,0.014415200854280665,-0.0029536650421115003,0.017368865896392166,6389.826233848442,6413.306877118368,6401.566555483405,-5.344792056224528,111.18795102902038,-13.563291293456937,0.0,0.0,92.2798676793389,-18.908083349681462,111.18795102902038,0.014415200854280668,92.27986767933893,-2.842170943040401e-14,34031,Senior,Commute,Overnight,6389,NJS
202,0.0480594277087352,-0.00593227703972351,0.019368813118612105,0.0006543957135958141,0.0,0.0,0.01409093179248441,-0.005277881326127696,0.019368813118612105,52782.01563323924,52781.81824700793,52781.916940123585,-313.1169539764885,1022.3230852553602,34.54026020098716,0.0,0.0,743.7463914798589,-278.5766937755014,1022.3230852553602,0.014090931792484407,743.7463914798587,1.1368683772161603e-13,34031,Senior,Commute,Peak,52780,NJS
203,0.0395937767091697,-0.0007581434490442756,0.012602164916192123,-0.0031332578478767857,0.0,0.0,0.008710763619271061,-0.003891401296921061,0.012602164916192123,19107.447346217512,19158.981902522322,19133.214624369917,-14.505721326624183,241.11992607320863,-59.94929487691793,0.0,0.0,166.6649098696665,-74.45501620354212,241.11992607320863,0.008710763619271061,166.6649098696665,0.0,34031,Senior,Other,Overnight,19107,NJS
204,0.0442705807156651,-0.0034613415744544056,0.01149002693877428,-0.004354295543258571,0.0,0.0,0.0036743898210613024,-0.007815637117712977,0.01149002693877428,97463.30293027095,97463.26688460524,97463.2849074381,-337.35372003301006,1119.8557691278963,-424.38394710379805,0.0,0.0,358.11810199108817,-761.7376671368081,1119.8557691278963,0.0036743898210613033,358.1181019910883,-1.1368683772161603e-13,34031,Senior,Other,Peak,97463,NJS
205,0.0533403201707324,-0.0006277919675851156,0.015569467399102352,-0.0009159969944067171,0.0,0.0,0.01402567843711052,-0.0015437889619918327,0.015569467399102352,5218.2111424153645,5231.7590228558565,5224.9850826356105,-3.2802036656306877,81.35023490489125,-4.786070631514152,0.0,0.0,73.28396060774641,-8.06627429714484,81.35023490489125,0.014025678437110523,73.28396060774642,-1.4210854715202004e-14,34031,Student,Commute,Overnight,5218,NJS
206,0.07779623006641098,-0.0008996047824150607,0.005920017064536262,0.0007789984349149571,0.0,0.0,0.005799410717036158,-0.00012060634750010366,0.005920017064536262,229045.40313758785,229045.40192029902,229045.40252894344,-206.05033950522017,1355.9526915249223,178.4260100945133,0.0,0.0,1328.3283621142155,-27.624329410706874,1355.9526915249223,0.005799410717036158,1328.3283621142155,0.0,34031,Student,Commute,Peak,229045,NJS
207,0.0381207077940872,-0.0003972357478208686,0.013029017474908804,-0.00201091612991701,0.0,0.0,0.010620865597170924,-0.0024081518777378788,0.013029017474908804,14416.552669167091,14436.802631755998,14426.677650461545,-5.730792085051704,187.96543521273975,-29.01083878842635,0.0,0.0,153.22380433926168,-34.74163087347806,187.96543521273975,0.010620865597170924,153.22380433926168,0.0,34031,Student,Other,Overnight,14416,NJS
208,0.0469675885645889,-0.0025175169833950043,0.010128161361447013,-0.0026793527591059737,0.0,0.0,0.004931291618946035,-0.005196869742500978,0.010128161361447013,82684.47847721366,82684.43393231227,82684.45620476297,-208.15952275827124,837.4415145253381,-221.54082586740873,0.0,0.0,407.74116589965814,-429.70034862567996,837.4415145253381,0.004931291618946037,407.74116589965826,-1.1368683772161603e-13,34031,Student,Other,Peak,82684,NJS
209,0.054662282421105,-0.0009533758523587332,0.022408480663317538,-0.0024716029189424315,0.0,0.0,0.018983501892016374,-0.003424978771301165,0.022408480663317538,4070.32783539354,4093.221000835461,4081.774418114501,-3.8914651650059846,91.46636312034299,-10.088525566276346,0.0,0.0,77.48637238906066,-13.97999073128233,91.46636312034299,0.018983501892016377,77.48637238906068,-1.4210854715202004e-14,34035,LowIncome,Commute,Overnight,4070,NJS
210,0.0459561640305671,-0.0036991694242193354,0.0240919524720802,0.005029806054401419,0.0,0.0,0.025422589102262284,0.0013306366301820832,0.0240919524720802,41543.51574831842,41543.55995037349,41543.53784934596,-153.67658498619926,1000.8649393885078,208.9559381958948,0.0,0.0,1056.1442925982033,55.279353209695536,1000.8649393885078,0.025422589102262284,1056.1442925982033,0.0,34035,LowIncome,Commute,Peak,41542,NJS
211,0.0534696315933919,-0.0004580505938415342,0.012296891837953166,-0.0022211799827537093,0.0,0.0,0.009617661261357921,-0.0026792305765952437,0.012296891837953166,12821.499167763213,12846.666975032826,12834.08307139802,-5.878659372265444,157.8193313682872,-28.506808415187525,0.0,0.0,123.43386358083421,-34.385467787452974,157.8193313682872,0.009617661261357921,123.43386358083421,0.0,34035,LowIncome,Other,Overnight,12821,NJS
212,0.0666642693677195,-0.0013384983134288155,0.010524075122980356,-0.0011270647956762242,0.0,0.0,0.008058512013875318,-0.0024655631091050397,0.010524075122980356,70784.99990996857,70784.98370147182,70784.9918057202,-94.74559214802902,744.9465713429483,-79.77927232645725,0.0,0.0,570.4217068684621,-174.52486447448626,744.9465713429483,0.008058512013875314,570.4217068684619,2.2737367544323206e-13,34035,LowIncome,Other,Peak,70784,NJS
213,0.0358258339923212,0.0032938587527089475,-0.0911369987236848,0.000263675962294438,0.0,0.0,-0.08757946400868141,0.0035575347150033853,-0.0911369987236848,22477.98196089464,22626.19810479939,22552.090032847016,74.28339914657336,-2055.3298005400034,5.94644404116174,0.0,0.0,-1975.0999573522681,80.2298431877351,-2055.3298005400034,-0.08757946400870621,-1975.0999573528272,5.591118679149076e-10,34035,NotLowIncome,Commute,Overnight,22477,NJS
214,0.0276844799617658,0.01753574424198699,-0.09909604037221757,-0.04455914562578591,0.0,0.0,-0.1261194417560165,-0.027023401383798922,-0.09909604037221757,270499.16035669233,270499.0562472828,270499.1083019875,4743.4031808691925,-26805.39055694261,-12053.209158473497,0.0,0.0,-34115.196534546914,-7309.805977604304,-26805.39055694261,-0.1261194417560165,-34115.196534546914,0.0,34035,NotLowIncome,Commute,Peak,270492,NJS
215,0.0316658257335616,-0.0008053485546339086,0.015574616138534204,-0.00422912253310868,0.0,0.0,0.010540145050791615,-0.005034471087742588,0.015574616138534204,71792.22264538801,72014.48976652358,71903.35620595579,-57.90726399379357,1119.8671719800525,-304.0881039367475,0.0,0.0,757.8718040495114,-361.995367930541,1119.8671719800525,0.010540145050791615,757.8718040495114,0.0,34035,NotLowIncome,Other,Overnight,71790,NJS
216,0.020677710617295,-0.0022778247091323938,0.013437254501621379,-0.0006446663493536046,0.0,0.0,0.01051476344313538,-0.0029224910584859983,0.013437254501621379,410484.2328062024,410484.4794476023,410484.35612690233,-935.0114090981592,5515.782762211372,-264.62545133109506,0.0,0.0,4316.145901782117,-1199.6368604292543,5515.782762211372,0.01051476344313538,4316.145901782117,0.0,34035,NotLowIncome,Other,Peak,410480,NJS
217,0.0422950629615494,-0.0010592832377297582,0.02204157867577612,-0.0025594723771354515,0.0,0.0,0.018422823060910913,-0.0036187556148652095,0.02204157867577612,4603.284959737542,4625.6919931115735,4614.488476424558,-4.888050293773665,101.71061080157418,-11.810655790018512,0.0,0.0,85.01190471778202,-16.698706083792175,101.71061080157418,0.018422823060910906,85.01190471778197,4.263256414560601e-14,34035,Senior,Commute,Overnight,4602,NJS
218,0.0480594277087352,-0.004418525863234812,0.02463413817482827,0.0077921071378830335,0.0,0.0,0.02800771944947649,0.0033735812746482213,0.02463413817482827,36800.45612235951,36800.375077728546,36800.41560004403,-162.6035881065844,906.5465227825904,286.7527810741652,0.0,0.0,1030.695715750171,124.14919296758082,906.5465227825904,0.028007719449476495,1030.6957157501713,-2.2737367544323206e-13,34035,Senior,Commute,Peak,36798,NJS
219,0.0395937767091697,-0.0007210962590995121,0.014766425559530567,-0.003199639560852446,0.0,0.0,0.010845689739578609,-0.003920735819951958,0.014766425559530567,15118.664522262041,15167.959490676092,15143.312006469067,-10.91978563824157,223.61258946827095,-48.45314017823026,0.0,0.0,164.2396636517991,-59.37292581647182,223.61258946827095,0.010845689739578612,164.23966365179916,-5.684341886080802e-14,34035,Senior,Other,Overnight,15118,NJS
220,0.0442705807156651,-0.0015404428913090627,0.012974693856753016,-0.002217465264505099,0.0,0.0,0.009216785700938855,-0.003757908155814162,0.012974693856753016,70282.3605624358,70282.35136522703,70282.35596383142,-108.26595562893722,911.8920521620522,-155.84868305737896,0.0,0.0,647.7774134757361,-264.1146386863162,911.8920521620522,0.009216785700938855,647.7774134757361,0.0,34035,Senior,Other,Peak,70282,NJS
221,0.0533403201707324,-0.0006140824661262666,0.021066447585776565,-0.0029430827518511513,0.0,0.0,0.017509282367799146,-0.003557165217977418,0.021066447585776565,3330.2268351675207,3340.0366247354814,3335.1317299515013,-2.0480459175845795,70.25937778068362,-9.815568669571755,0.0,0.0,58.39576319352729,-11.863614587156334,70.25937778068362,0.017509282367799146,58.39576319352729,0.0,34035,Student,Commute,Overnight,3330,NJS
222,0.077796230066411,-0.00036461571035976693,0.008197834746299988,0.002936651542023314,0.0,0.0,0.010769870577963536,0.002572035831663547,0.008197834746299988,151665.9308588278,151665.9906839329,151665.96077138034,-55.29979202405339,1243.3324830425927,445.3900775717215,0.0,0.0,1633.4227685902608,390.09028554766815,1243.3324830425927,0.01076987057796068,1633.422768589828,4.3291947804391384e-10,34035,Student,Commute,Peak,151665,NJS
223,0.0381207077940872,-0.0003832211257901116,0.014453479888683627,-0.0025706613604827093,0.0,0.0,0.011499597402410805,-0.002953882486272821,0.014453479888683627,10905.215553588721,10920.480814998462,10912.84818429359,-4.182033966761566,157.72863175994505,-28.053237160177428,0.0,0.0,125.49336063300605,-32.235271126939,157.72863175994505,0.011499597402410805,125.49336063300605,0.0,34035,Student,Other,Overnight,10905,NJS
224,0.04696758856458891,-0.0012277524174186573,0.011546411076285108,-0.0010897490828929324,0.0,0.0,0.009228909575973518,-0.0023175015003115895,0.011546411076285108,63518.612308631455,63518.67031842956,63518.641313530505,-77.98516542383567,733.4123436131295,-69.219381118025,0.0,0.0,586.2077970712687,-147.20454654186065,733.4123436131295,0.009228909575978248,586.2077970715692,-3.0047431209823117e-10,34035,Student,Other,Peak,63518,NJS
225,0.054662282421105,-0.0015017314106881713,0.030495702217928907,-0.007220115165901745,0.0,0.0,0.02177385564133899,-0.008721846576589917,0.030495702217928907,1353.749621874905,1361.5718387928318,1357.6607303338683,-2.038841763800213,41.40281734523753,-9.8024668292328,0.0,0.0,29.561508752204514,-11.841308593033014,41.40281734523753,0.02177385564133899,29.561508752204514,0.0,34037,LowIncome,Commute,Overnight,1353,NJS
